episode_index,reward,success,active_strategy,steps,compute_cost,learning_progress,fallback_triggered
35,1.1397030109054098,True,fixed,40,0.05,0.0,False
36,1.1405728471858132,True,fixed,40,0.05,0.0,False
37,1.1394943902168946,True,fixed,40,0.05,0.0,False
38,1.142042479456127,True,fixed,40,0.05,0.0,False
39,1.1417703231584937,True,fixed,40,0.05,0.0,False
40,1.140259682362462,True,fixed,40,0.05,0.0,False
41,1.1390367147665166,True,fixed,40,0.05,0.0,False
42,1.138389500844832,True,fixed,40,0.05,0.0,False
43,1.141154816134306,True,fixed,40,0.05,0.0,False
44,1.1369571806185177,True,fixed,40,0.05,0.0,False
45,1.1373898326792566,True,fixed,40,0.05,0.0,False
46,1.1406505625192898,True,fixed,40,0.05,0.0,False
47,1.139400406205594,True,fixed,40,0.05,0.0,False
48,1.1415710321750587,True,fixed,40,0.05,0.0,False
49,1.1405638446757134,True,fixed,40,0.05,0.0,False
50,1.1414496560595992,True,fixed,40,0.05,0.0,False
51,1.1390344845613922,True,fixed,40,0.05,0.0,False
52,1.1398394472165567,True,fixed,40,0.05,0.0,False
53,1.1397528772745775,True,fixed,40,0.05,0.0,False
54,1.14137341146091,True,fixed,40,0.05,0.0,False
55,1.1394977367673502,True,fixed,40,0.05,0.0,False
56,1.1404037544950445,True,fixed,40,0.05,0.0,False
57,1.1383772302141186,True,fixed,40,0.05,0.0,False
58,1.1411843451911738,True,fixed,40,0.05,0.0,False
59,1.1407499641710326,True,fixed,40,0.05,0.0,False
60,1.1392052075737824,True,fixed,40,0.05,0.0,False
61,1.140214395088202,True,fixed,40,0.05,0.0,False
62,1.1387440457616769,True,fixed,40,0.05,0.0,False
63,1.1398097459840264,True,fixed,40,0.05,0.0,False
64,1.1390027046745748,True,fixed,40,0.05,0.0,False
65,1.140282129911125,True,fixed,40,0.05,0.0,False
66,1.1419127794056971,True,fixed,40,0.05,0.0,False
67,1.140496742762209,True,fixed,40,0.05,0.0,False
68,1.1400425617822707,True,fixed,40,0.05,0.0,False
69,1.1401202609589443,True,fixed,40,0.05,0.0,False
70,1.1408647778888334,True,fixed,40,0.05,0.0,False
71,1.139726240691727,True,fixed,40,0.05,0.0,False
72,1.1418421054390373,True,fixed,40,0.05,0.0,False
73,1.141910941508325,True,fixed,40,0.05,0.0,False
74,1.1395761833464901,True,fixed,40,0.05,0.0,False
75,1.141278812900588,True,fixed,40,0.05,0.0,False
76,1.1383696545218398,True,fixed,40,0.05,0.0,False
77,1.1385587310903527,True,fixed,40,0.05,0.0,False
78,1.1428458822339163,True,fixed,40,0.05,0.0,False
79,1.1400740164112917,True,fixed,40,0.05,0.0,False
80,1.1340408857994246,True,fixed,40,0.05,0.0,False
81,1.1392107551241704,True,fixed,40,0.05,0.0,False
82,1.1380574466176412,True,fixed,40,0.05,0.0,False
83,1.138757784187714,True,fixed,40,0.05,0.0,False
84,1.1393028499153457,True,fixed,40,0.05,0.0,False
85,1.1384389660808758,True,fixed,40,0.05,0.0,False
86,1.1389042828785967,True,fixed,40,0.05,0.0,False
87,1.136430937412554,True,fixed,40,0.05,0.0,False
88,1.1385920781650007,True,fixed,40,0.05,0.0,False
89,1.1408189261933017,True,fixed,40,0.05,0.0,False
90,1.1408070664472454,True,fixed,40,0.05,0.0,False
91,1.1425632226700266,True,fixed,40,0.05,0.0,False
92,1.1418182130570727,True,fixed,40,0.05,0.0,False
93,1.1379574950662312,True,fixed,40,0.05,0.0,False
94,1.1392670615108644,True,fixed,40,0.05,0.0,False
95,1.1378308961402965,True,fixed,40,0.05,0.0,False
96,1.1411533109390235,True,fixed,40,0.05,0.0,False
97,1.1388580523020555,True,fixed,40,0.05,0.0,False
98,1.1394183652272931,True,fixed,40,0.05,0.0,False
99,1.140147476771169,True,fixed,40,0.05,0.0,False
