episode_index,reward,success,active_strategy,steps,compute_cost,learning_progress,fallback_triggered
52,0.9888591170679472,True,fixed,50,0.05,0.0,False
53,0.9900449871315063,True,fixed,50,0.05,0.0,False
54,0.990502045423531,True,fixed,50,0.05,0.0,False
55,0.9896798983115809,True,fixed,50,0.05,0.0,False
56,0.9887129280232567,True,fixed,50,0.05,0.0,False
57,0.9876746403818818,True,fixed,50,0.05,0.0,False
58,0.9899127990221356,True,fixed,50,0.05,0.0,False
59,0.9897366526896103,True,fixed,50,0.05,0.0,False
60,0.9889283656726132,True,fixed,50,0.05,0.0,False
61,0.9896254991290628,True,fixed,50,0.05,0.0,False
62,0.9879166812650441,True,fixed,50,0.05,0.0,False
63,0.9897513048310742,True,fixed,50,0.05,0.0,False
64,0.991349564883357,True,fixed,50,0.05,0.0,False
65,0.9876950389770491,True,fixed,50,0.05,0.0,False
66,0.990974319617831,True,fixed,50,0.05,0.0,False
67,0.9876416011209515,True,fixed,50,0.05,0.0,False
68,0.9886974276602846,True,fixed,50,0.05,0.0,False
69,0.9889045890719685,True,fixed,50,0.05,0.0,False
70,0.9872005888145413,True,fixed,50,0.05,0.0,False
71,0.9901088101515759,True,fixed,50,0.05,0.0,False
72,0.9915256452362032,True,fixed,50,0.05,0.0,False
73,0.9882449769457874,True,fixed,50,0.05,0.0,False
74,0.9887070326414645,True,fixed,50,0.05,0.0,False
75,0.9898004523224797,True,fixed,50,0.05,0.0,False
76,0.9893204123251829,True,fixed,50,0.05,0.0,False
77,0.9904231188351369,True,fixed,50,0.05,0.0,False
78,0.9862671665861649,True,fixed,50,0.05,0.0,False
79,0.9898047693443671,True,fixed,50,0.05,0.0,False
80,0.989419513117648,True,fixed,50,0.05,0.0,False
81,0.9896453643892024,True,fixed,50,0.05,0.0,False
82,0.9914076645910894,True,fixed,50,0.05,0.0,False
83,0.991567296137546,True,fixed,50,0.05,0.0,False
84,0.9911493275491684,True,fixed,50,0.05,0.0,False
85,0.9899043826238467,True,fixed,50,0.05,0.0,False
86,0.9917030454439433,True,fixed,50,0.05,0.0,False
87,0.9904817239778417,True,fixed,50,0.05,0.0,False
88,0.990627080165346,True,fixed,50,0.05,0.0,False
89,0.9875641080335608,True,fixed,50,0.05,0.0,False
90,0.9909775272117765,True,fixed,50,0.05,0.0,False
91,0.9891200780817987,True,fixed,50,0.05,0.0,False
92,0.99230052532651,True,fixed,50,0.05,0.0,False
93,0.9890576057123504,True,fixed,50,0.05,0.0,False
94,0.9886157297222646,True,fixed,50,0.05,0.0,False
95,0.9906451593086902,True,fixed,50,0.05,0.0,False
96,0.9897842309597046,True,fixed,50,0.05,0.0,False
97,0.9896817838920279,True,fixed,50,0.05,0.0,False
98,0.989522121864873,True,fixed,50,0.05,0.0,False
99,0.9914991783229118,True,fixed,50,0.05,0.0,False
100,0.9887684026351858,True,fixed,50,0.05,0.0,False
101,0.9914888076697211,True,fixed,50,0.05,0.0,False
102,0.988574022615662,True,fixed,50,0.05,0.0,False
103,0.9890553015017215,True,fixed,50,0.05,0.0,False
104,0.9918127396861074,True,fixed,50,0.05,0.0,False
105,0.9885714882739147,True,fixed,50,0.05,0.0,False
106,0.9902165371109156,True,fixed,50,0.05,0.0,False
107,0.9884070738039827,True,fixed,50,0.05,0.0,False
108,0.9880984494431637,True,fixed,50,0.05,0.0,False
109,0.990177058801421,True,fixed,50,0.05,0.0,False
110,0.988915497853204,True,fixed,50,0.05,0.0,False
111,0.9893210970272945,True,fixed,50,0.05,0.0,False
112,0.9918806774282415,True,fixed,50,0.05,0.0,False
113,0.9890684077381277,True,fixed,50,0.05,0.0,False
114,0.9892489120302779,True,fixed,50,0.05,0.0,False
115,0.9893006332188812,True,fixed,50,0.05,0.0,False
116,0.98939907085892,True,fixed,50,0.05,0.0,False
117,0.9884123361629052,True,fixed,50,0.05,0.0,False
118,0.9913621921484445,True,fixed,50,0.05,0.0,False
119,0.9924671390425253,True,fixed,50,0.05,0.0,False
